0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,label
-80.0,-1.859621,-10.483524,-6.852849,-11.925179,-22.873566,-80.0,-80.0,-80.0,-17.626863,-80.0,-80.0,-80.0,-80.0,-80.0,-14.546553,-80.0,-23.736778,-80.0,-80.0,-80.0,-80.0,-80.0,-16.30154,-80.0,-80.0,-80.0,-13.780459,-80.0,-80.0,-80.0,-80.0,-80.0,-14.554571,-80.0,-80.0,-19.588676,-14.960596,-80.0,-80.0,-17.34854,-14.187699,-19.524761,-80.0,-80.0,-80.0,-80.0,-26.016508,-80.0,-80.0,-80.0,-14.293566,-14.6345005,-14.376232,-21.631546,-80.0,-80.0,-80.0,-19.1567,-19.176445,-80.0,-80.0,-20.727427,-19.381056,3
-80.0,-2.975912,-8.587956,-9.761628,-10.221901,-8.402174,-10.01753,-7.054611,-13.2174,-80.0,-80.0,-80.0,-80.0,-12.837542,-10.850929,-13.332384,-80.0,-80.0,-80.0,-13.4694195,-13.785491,-80.0,-80.0,-80.0,-80.0,-16.336214,-18.40059,-11.66519,-17.51571,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-16.460249,-17.83464,-13.196063,-11.669884,-80.0,-80.0,-80.0,-80.0,-17.231428,-21.398468,-28.394361,-19.650562,-16.106981,-80.0,-16.415913,-18.03155,-80.0,-26.7796,-15.467377,-14.990882,-80.0,-80.0,-80.0,-15.652315,-80.0,-80.0,-80.0,3
-80.0,-2.0705662,-80.0,-12.9415455,-80.0,-10.964094,-9.927508,-7.5955715,-80.0,-6.6209526,-80.0,-80.0,-14.487713,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-14.970354,-10.102596,-17.576118,-80.0,-80.0,-15.229226,-10.614966,-13.598234,-80.0,-80.0,-12.6291275,-12.735832,-19.609293,-80.0,-80.0,-16.43325,-11.469875,-80.0,-15.845321,-11.217235,-11.317547,-15.95323,-80.0,-15.817812,-13.515431,-80.0,-20.377937,-12.453606,-25.06922,-80.0,-80.0,-10.982151,-80.0,-80.0,-80.0,-80.0,-80.0,-12.462777,-12.829112,-80.0,-14.958202,-12.820694,-80.0,-80.0,3
-80.0,-1.7599697,-80.0,-6.8679695,-15.04372,-7.309057,-80.0,-7.556349,-80.0,-8.366448,-80.0,-8.412548,-80.0,-13.416289,-80.0,-80.0,-80.0,-21.82344,-80.0,-16.653664,-18.065353,-80.0,-13.988359,-80.0,-14.643185,-80.0,-80.0,-18.5829,-17.085558,-15.02789,-80.0,-13.051415,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-17.463745,-17.037691,-14.7354965,-80.0,-80.0,-80.0,-13.75197,-15.339893,-18.08749,-29.071857,-80.0,-80.0,-80.0,-16.898811,-21.389748,-25.733534,-80.0,-80.0,-15.16954,-18.979872,-18.150036,-80.0,-80.0,-80.0,-14.644409,-80.0,3
-80.0,-4.2778034,-11.583381,-5.560913,-11.691342,-9.003433,-80.0,-15.733561,-18.536575,-12.069764,-18.993792,-10.481587,-80.0,-80.0,-15.262253,-13.270554,-16.86125,-16.131502,-80.0,-10.809626,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-21.611195,-80.0,-80.0,-80.0,-80.0,-18.850054,-12.982632,-80.0,-80.0,-16.509129,-80.0,-80.0,-11.045612,-12.8346,-80.0,-80.0,-80.0,-80.0,-80.0,-16.952766,-80.0,-80.0,-80.0,-11.231555,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-14.23566,-80.0,-80.0,-18.386135,3
-80.0,-2.477827,-4.6392145,-4.030407,-10.404936,-6.458602,-11.626394,-10.262891,-15.176836,-8.725084,-27.538155,-10.814935,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-25.392284,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-19.606503,-80.0,-80.0,-15.046463,-80.0,-25.322647,-80.0,-80.0,-21.073147,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-15.491053,-80.0,-80.0,-10.417346,-80.0,-80.0,-19.710043,-26.310633,-80.0,-24.219265,-13.604125,-80.0,-14.571173,-17.122421,-80.0,-80.0,-80.0,-15.21003,-11.563573,-21.034023,-19.0892,-19.742195,-19.3856,-80.0,3
-80.0,-1.9015102,-80.0,-5.814125,-80.0,-12.928092,-80.0,-13.341398,-80.0,-10.591904,-80.0,-26.26112,-80.0,-13.889962,-80.0,-80.0,-10.460378,-80.0,-80.0,-16.576105,-80.0,-80.0,-80.0,-80.0,-80.0,-29.696722,-19.307606,-80.0,-80.0,-80.0,-80.0,-80.0,-10.464081,-11.729228,-10.599027,-9.793119,-80.0,-80.0,-80.0,-80.0,-13.309792,-12.270665,-17.03154,-80.0,-80.0,-21.711357,-80.0,-80.0,-80.0,-80.0,-16.150276,-22.71818,-17.528542,-80.0,-21.2947,-80.0,-80.0,-80.0,-80.0,-23.27415,-26.072569,-16.089033,-80.0,-80.0,3
-80.0,-4.387701,-8.696157,-8.190401,-22.960148,-15.092888,-11.620505,-80.0,-12.191259,-11.907156,-11.87751,-13.869123,-14.09014,-15.069111,-14.4551525,-80.0,-80.0,-17.101006,-24.106346,-14.995375,-14.171032,-19.202282,-23.163012,-19.364971,-80.0,-80.0,-80.0,-18.449385,-17.482561,-26.11005,-80.0,-80.0,-17.101774,-80.0,-18.589977,-80.0,-80.0,-24.943129,-18.601627,-80.0,-80.0,-17.080841,-17.976448,-13.214694,-15.577295,-80.0,-80.0,-80.0,-80.0,-80.0,-25.187414,-80.0,-26.175209,-16.76797,-24.86767,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-21.750782,3
-80.0,-1.8873386,-80.0,-9.487875,-80.0,-10.852444,-80.0,-13.017663,-80.0,-9.086809,-14.943146,-14.336076,-80.0,-15.056668,-20.442902,-10.61716,-15.086517,-25.265436,-80.0,-19.256641,-13.464693,-80.0,-80.0,-80.0,-17.390692,-15.941848,-80.0,-80.0,-14.576744,-11.64291,-11.794809,-13.494436,-80.0,-80.0,-28.780727,-18.356724,-14.68139,-15.779852,-80.0,-80.0,-80.0,-80.0,-80.0,-19.690487,-15.759029,-17.584736,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-14.697444,-80.0,-80.0,-19.482258,-80.0,-24.189924,-80.0,-80.0,3
-80.0,-1.7586823,-80.0,-4.926157,-14.052656,-6.028984,-80.0,-10.743836,-80.0,-12.8260145,-80.0,-12.281584,-80.0,-14.549916,-80.0,-18.319443,-80.0,-12.361726,-80.0,-22.158482,-16.860117,-80.0,-80.0,-80.0,-80.0,-20.429659,-14.275436,-80.0,-80.0,-16.597477,-11.9042,-17.707495,-13.538086,-80.0,-13.983321,-22.005722,-80.0,-16.861914,-80.0,-14.130477,-14.531957,-80.0,-80.0,-15.485352,-18.933687,-80.0,-19.902142,-80.0,-80.0,-14.338226,-16.829391,-80.0,-80.0,-80.0,-80.0,-12.63329,-12.395966,-15.071399,-80.0,-28.037695,-80.0,-80.0,-80.0,-80.0,3
-80.0,-1.2027073,-14.0439205,-80.0,-80.0,-13.608546,-6.2709856,-8.65842,-24.89873,-9.011211,-80.0,-11.938721,-80.0,-8.880059,-80.0,-80.0,-80.0,-80.0,-80.0,-9.269468,-9.792166,-18.650898,-18.849136,-80.0,-80.0,-34.432747,-26.03445,-11.059148,-80.0,-80.0,-80.0,-18.478397,-16.389427,-80.0,-80.0,-17.480968,-16.266796,-80.0,-80.0,-17.62692,-12.067295,-14.154798,-80.0,-80.0,-80.0,-80.0,-80.0,-18.295975,-21.647013,-80.0,-80.0,-13.492382,-19.931581,-21.656975,-80.0,-80.0,-80.0,-20.98282,-15.19027,-80.0,-80.0,-15.880199,-19.295942,-19.300232,3
-80.0,-2.5605774,-80.0,-80.0,-80.0,-80.0,-20.607697,-23.037043,-80.0,-13.892098,-80.0,-12.062506,-80.0,-80.0,-80.0,-80.0,-80.0,-13.588514,-19.700378,-11.238884,-80.0,-13.590154,-21.215466,-26.526987,-80.0,-80.0,-80.0,-80.0,-80.0,-14.583653,-80.0,-14.670834,-20.176828,-12.839285,-80.0,-80.0,-80.0,-80.0,-80.0,-12.227293,-20.855528,-19.91733,-12.905542,-9.51416,-80.0,-20.624336,-80.0,-18.585754,-10.475424,-9.64853,-14.31418,-22.044683,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-16.66622,-27.460873,-80.0,3
-80.0,-1.8069401,-80.0,-9.873502,-80.0,-10.601669,-80.0,-11.409818,-80.0,-10.734294,-80.0,-13.525455,-80.0,-80.0,-80.0,-80.0,-80.0,-23.455847,-80.0,-80.0,-80.0,-80.0,-80.0,-35.446995,-21.345976,-80.0,-18.037302,-11.634706,-9.107143,-17.451014,-80.0,-80.0,-80.0,-80.0,-17.163204,-80.0,-80.0,-80.0,-17.11127,-16.476723,-27.913948,-80.0,-80.0,-20.695911,-17.80253,-18.839575,-15.505787,-80.0,-80.0,-80.0,-80.0,-80.0,-19.68551,-13.592137,-25.275032,-80.0,-33.3901,-80.0,-80.0,-80.0,-80.0,-80.0,-17.734783,-21.225822,3
-80.0,-1.2248573,-80.0,-7.8962374,-80.0,-12.23655,-80.0,-18.294195,-80.0,-7.743843,-19.413977,-10.168911,-25.95075,-12.282356,-80.0,-11.444868,-80.0,-80.0,-13.590331,-13.326646,-17.654501,-80.0,-80.0,-80.0,-80.0,-22.934902,-80.0,-80.0,-21.505842,-21.463211,-15.34927,-80.0,-80.0,-21.604506,-80.0,-31.43871,-80.0,-16.929554,-11.862208,-80.0,-80.0,-25.032621,-80.0,-17.478153,-18.136944,-80.0,-13.069159,-80.0,-19.028168,-16.932934,-80.0,-13.973211,-80.0,-80.0,-80.0,-80.0,-15.192197,-80.0,-17.62046,-15.134441,-80.0,-12.472531,-80.0,-14.402827,3
-80.0,-3.709425,-11.918606,-3.5626926,-7.213091,-80.0,-9.727075,-6.9090157,-80.0,-14.264786,-80.0,-8.867484,-80.0,-10.666792,-80.0,-80.0,-80.0,-80.0,-80.0,-9.946264,-80.0,-13.587064,-17.913368,-80.0,-80.0,-31.10963,-80.0,-80.0,-80.0,-14.275544,-80.0,-16.738144,-15.588324,-80.0,-80.0,-18.615643,-80.0,-80.0,-80.0,-15.384122,-13.821732,-19.746254,-25.825384,-20.225946,-80.0,-14.7777,-13.564291,-80.0,-80.0,-80.0,-17.017637,-18.493078,-16.041613,-80.0,-80.0,-18.664557,-14.509318,-26.552643,-80.0,-80.0,-12.441531,-17.469175,-80.0,-80.0,3
-80.0,-1.8127251,-9.819085,-5.113325,-80.0,-8.382736,-80.0,-8.489275,-80.0,-14.425994,-80.0,-12.299873,-80.0,-12.805569,-80.0,-80.0,-80.0,-80.0,-80.0,-16.781971,-16.385921,-16.36004,-14.012168,-80.0,-80.0,-80.0,-14.7959,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-25.699545,-80.0,-80.0,-80.0,-80.0,-80.0,-14.530478,-16.05595,-14.312642,-80.0,-80.0,-80.0,-80.0,-80.0,-16.72865,-16.848064,-80.0,-80.0,-22.639757,-26.78984,-80.0,-80.0,-80.0,-80.0,-21.092148,-80.0,-80.0,-80.0,-19.75609,-17.170835,3
-80.0,-3.0090103,-80.0,-6.5239735,-80.0,-80.0,-80.0,-10.8487,-80.0,-80.0,-80.0,-16.209019,-10.336537,-14.047457,-14.64122,-80.0,-80.0,-80.0,-10.553789,-13.409253,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-21.055212,-11.991779,-80.0,-80.0,-80.0,-18.194632,-13.524536,-80.0,-17.980331,-80.0,-80.0,-19.14317,-11.985388,-80.0,-80.0,-80.0,-80.0,-19.644758,-11.256144,-80.0,-80.0,-11.401539,-80.0,-80.0,-14.6932745,-18.244467,-80.0,-80.0,-80.0,-24.09441,-80.0,-80.0,-80.0,-20.910252,-80.0,-80.0,-80.0,-80.0,3
-80.0,-0.96627045,-12.564952,-5.9339848,-80.0,-8.429375,-80.0,-10.222553,-80.0,-30.713879,-80.0,-10.260757,-10.255905,-13.660883,-24.848032,-16.70159,-13.900248,-80.0,-12.468659,-9.495337,-13.653384,-80.0,-12.739527,-80.0,-80.0,-14.725482,-80.0,-80.0,-13.332633,-80.0,-80.0,-12.236449,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-13.249103,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-18.412718,-80.0,-18.48908,-80.0,-80.0,-10.968088,-11.942157,-14.099749,-15.163019,-17.12587,-80.0,-80.0,-80.0,-15.062731,-80.0,-80.0,-80.0,-80.0,-80.0,3
-80.0,-2.4153423,-80.0,-6.6727285,-80.0,-80.0,-80.0,-80.0,-80.0,-16.569427,-80.0,-11.540506,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-14.221885,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-15.273018,-16.301262,-13.794977,-11.991846,-15.538034,-80.0,-80.0,-14.4095955,-80.0,-14.670403,-15.443715,-80.0,-80.0,-80.0,-16.205967,-15.356171,-80.0,-80.0,-18.078176,-23.899017,-80.0,-32.223606,-21.988384,-80.0,-80.0,-16.2884,-15.455314,-80.0,-16.174305,-80.0,-80.0,-80.0,-16.502872,-80.0,-80.0,-19.27432,-22.789974,-80.0,3
-80.0,-1.4041214,-12.603634,-80.0,-80.0,-6.4214497,-6.4708643,-23.869635,-80.0,-12.198708,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-10.868448,-10.322268,-8.819912,-7.4935455,-17.679201,-80.0,-80.0,-80.0,-13.117487,-14.268507,-80.0,-80.0,-11.50069,-20.728878,-80.0,-80.0,-80.0,-80.0,-13.383776,-80.0,-12.956262,-11.417009,-10.856599,-80.0,-80.0,-14.970791,-80.0,-80.0,-80.0,-17.490042,-80.0,-80.0,-12.597345,-13.872479,-80.0,-19.50679,-11.877546,-13.800154,-15.129301,-20.378172,-80.0,-80.0,-18.09251,-80.0,-80.0,-14.616474,-13.4011345,-17.95551,3
-80.0,-0.65387726,-80.0,-6.2423077,-14.430046,-80.0,-80.0,-13.540415,-15.994808,-15.617241,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-30.687325,-80.0,-80.0,-19.794067,-19.331583,-80.0,-80.0,-80.0,-80.0,-80.0,-13.632894,-80.0,-80.0,-14.871218,-11.962382,-80.0,-80.0,-18.160992,-80.0,-80.0,-80.0,-80.0,-11.48996,-80.0,-80.0,-80.0,-80.0,-80.0,-13.466543,-12.094657,-18.554384,-13.001294,-13.640432,-80.0,-16.281805,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-17.356464,-80.0,-80.0,3
-80.0,-2.2015457,-80.0,-6.2953997,-13.076168,-12.918486,-80.0,-80.0,-80.0,-15.8314495,-80.0,-8.710757,-18.482044,-80.0,-80.0,-13.322884,-14.452499,-14.140805,-80.0,-80.0,-14.461279,-8.941122,-12.181995,-80.0,-80.0,-13.751572,-12.416621,-11.378832,-24.287031,-80.0,-80.0,-80.0,-18.178917,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-25.821117,-14.834176,-11.933011,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-13.501226,-80.0,-80.0,-80.0,-22.063337,-17.809755,-80.0,-80.0,-80.0,-80.0,-80.0,-11.540966,-13.978365,-22.438513,-13.614853,-13.554155,3
-80.0,-1.7216625,-80.0,-4.694887,-80.0,-80.0,-80.0,-13.077082,-11.803522,-80.0,-80.0,-80.0,-80.0,-12.666304,-15.709276,-6.6326714,-28.407654,-18.542833,-80.0,-10.196867,-14.08786,-27.410645,-80.0,-80.0,-80.0,-16.731987,-80.0,-80.0,-13.932917,-7.832205,-11.156433,-80.0,-80.0,-80.0,-80.0,-13.953199,-80.0,-9.6593,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-17.396635,-80.0,-19.9951,-14.592391,-80.0,-12.791904,-80.0,-80.0,-80.0,-11.258758,-80.0,-17.027454,-15.541666,-15.7612,-11.497798,-20.049976,-80.0,-18.957916,-23.978113,-80.0,3
-80.0,-1.248188,-80.0,-6.3820524,-80.0,-4.9767113,-80.0,-7.162259,-80.0,-7.689458,-80.0,-9.407531,-80.0,-8.693326,-80.0,-80.0,-80.0,-80.0,-80.0,-14.500332,-17.419561,-80.0,-80.0,-80.0,-80.0,-16.168133,-12.07357,-17.52601,-80.0,-80.0,-15.368547,-14.082899,-80.0,-80.0,-14.988886,-22.57915,-80.0,-19.352757,-12.811619,-13.47651,-15.274742,-80.0,-28.488598,-80.0,-14.144281,-11.302489,-14.206196,-80.0,-80.0,-80.0,-22.724844,-80.0,-80.0,-80.0,-80.0,-16.739489,-15.871428,-15.94084,-15.774107,-16.241547,-80.0,-80.0,-80.0,-80.0,3
-80.0,-2.7749958,-80.0,-10.557395,-18.39841,-8.674961,-80.0,-12.282929,-80.0,-16.41288,-80.0,-80.0,-80.0,-16.207163,-80.0,-80.0,-12.036106,-80.0,-17.765375,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-12.251058,-13.070623,-11.664448,-80.0,-80.0,-80.0,-18.938955,-12.696609,-15.88604,-80.0,-80.0,-80.0,-80.0,-18.224504,-80.0,-80.0,-80.0,-14.8888235,-13.341992,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-18.895967,-12.484527,-18.319931,-80.0,-80.0,-28.69865,-80.0,-80.0,-80.0,-11.849842,-18.422401,-80.0,-21.0916,-19.447094,3
-80.0,-2.545662,-80.0,-6.1994143,-80.0,-10.295433,-80.0,-21.57083,-80.0,-11.089529,-80.0,-16.74857,-80.0,-13.022197,-80.0,-15.966051,-80.0,-12.103391,-20.55055,-80.0,-80.0,-80.0,-15.649614,-19.68913,-80.0,-13.875921,-80.0,-80.0,-9.595886,-25.450016,-80.0,-10.02238,-19.138489,-25.892424,-15.489504,-80.0,-14.117143,-80.0,-80.0,-11.238905,-80.0,-80.0,-16.749357,-80.0,-13.709442,-29.86933,-80.0,-80.0,-80.0,-12.57733,-80.0,-80.0,-14.812171,-80.0,-14.221113,-18.247501,-11.520465,-80.0,-80.0,-14.639362,-80.0,-16.49665,-80.0,-12.958067,3
-80.0,-2.941658,-12.816444,-7.225149,-80.0,-7.155732,-80.0,-9.317518,-80.0,-14.920823,-80.0,-18.110203,-80.0,-16.654259,-80.0,-80.0,-80.0,-80.0,-80.0,-12.132181,-80.0,-80.0,-17.308752,-80.0,-80.0,-17.711088,-11.889784,-24.201847,-80.0,-23.525627,-14.429775,-16.609486,-18.186184,-80.0,-14.251741,-80.0,-21.830957,-18.709953,-21.401093,-21.09344,-80.0,-80.0,-18.88491,-14.945986,-80.0,-20.96349,-80.0,-17.21064,-17.443014,-80.0,-80.0,-31.160877,-23.281843,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-22.332535,-80.0,-80.0,3
-80.0,-6.1853466,-4.9190254,-2.365219,-14.462421,-5.7625256,-8.947918,-8.788645,-8.993298,-11.275659,-14.051888,-80.0,-21.186312,-15.3062725,-17.924994,-80.0,-80.0,-80.0,-80.0,-18.03891,-16.02075,-80.0,-24.758327,-80.0,-80.0,-80.0,-12.253744,-80.0,-80.0,-80.0,-80.0,-80.0,-24.910797,-13.872261,-25.92915,-80.0,-80.0,-11.78237,-80.0,-80.0,-80.0,-80.0,-17.265486,-13.953277,-11.622339,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-20.466478,-19.915154,-18.36802,-18.814127,-14.085417,-80.0,-80.0,-25.102066,-16.714024,-80.0,-13.062528,-14.061209,-80.0,3
-80.0,-1.1217804,-80.0,-4.369179,-80.0,-8.526089,-80.0,-8.223942,-80.0,-12.712177,-80.0,-11.923887,-80.0,-80.0,-80.0,-15.4111805,-80.0,-18.931623,-16.387957,-15.121942,-17.339352,-12.146158,-10.810678,-34.690735,-12.547497,-23.260078,-80.0,-80.0,-80.0,-11.245037,-8.663895,-9.856466,-12.136711,-80.0,-80.0,-80.0,-15.6213,-80.0,-80.0,-80.0,-80.0,-80.0,-17.95514,-12.224843,-19.215416,-80.0,-25.369043,-12.944836,-12.252519,-80.0,-80.0,-13.711109,-14.19455,-80.0,-80.0,-22.218102,-80.0,-80.0,-80.0,-80.0,-13.836002,-21.271236,-80.0,-80.0,3
-80.0,-1.7702141,-80.0,-7.9626207,-80.0,-5.2836742,-7.313158,-6.108061,-14.592505,-6.949151,-10.068983,-10.18779,-80.0,-80.0,-80.0,-16.558838,-8.886248,-7.055439,-29.25365,-80.0,-80.0,-16.469711,-80.0,-16.074247,-80.0,-80.0,-20.19803,-15.825642,-80.0,-80.0,-80.0,-16.710667,-13.640707,-17.545607,-80.0,-80.0,-80.0,-80.0,-12.995881,-80.0,-80.0,-19.187815,-16.056778,-24.456192,-80.0,-80.0,-12.548775,-16.06225,-16.330849,-10.905256,-29.679047,-80.0,-80.0,-80.0,-19.997173,-11.946964,-80.0,-80.0,-20.897701,-80.0,-80.0,-19.30978,-24.25997,-80.0,3
-80.0,-0.91108894,-80.0,-4.478113,-80.0,-7.515936,-80.0,-7.491106,-16.281143,-7.53771,-80.0,-10.575006,-80.0,-17.798899,-80.0,-10.047192,-80.0,-15.614664,-19.982168,-14.116222,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-12.292151,-9.551988,-80.0,-80.0,-80.0,-11.654454,-17.686653,-80.0,-80.0,-80.0,-80.0,-80.0,-17.995756,-9.836115,-80.0,-27.854418,-12.132866,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-17.78085,-15.243959,-14.077883,-17.559334,-80.0,-11.785963,-17.683159,-80.0,-80.0,-20.387112,-80.0,-80.0,-80.0,3
-80.0,-2.9110985,-80.0,-6.472703,-80.0,-6.8449287,-80.0,-12.221487,-80.0,-8.203584,-80.0,-9.40963,-80.0,-16.744057,-22.220848,-80.0,-80.0,-13.223263,-80.0,-80.0,-11.987164,-20.059376,-9.709543,-9.06567,-13.872713,-80.0,-80.0,-80.0,-9.673901,-80.0,-80.0,-80.0,-20.059486,-12.969635,-12.716878,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-13.970599,-11.805821,-13.983789,-18.847218,-80.0,-80.0,-80.0,-80.0,-80.0,-20.215017,-18.475641,-18.21803,-26.878807,-80.0,-80.0,-18.533617,-19.248243,-80.0,-80.0,-80.0,-80.0,-80.0,-17.298643,3
-80.0,-2.4739227,-20.33497,-11.5977335,-80.0,-17.916794,-80.0,-80.0,-80.0,-80.0,-80.0,-18.248056,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-15.155907,-18.433563,-23.226065,-80.0,-10.222291,-80.0,-12.713863,-12.648631,-11.481271,-80.0,-80.0,-20.335365,-11.001947,-12.797014,-17.744226,-80.0,-80.0,-80.0,-80.0,-10.538912,-12.663528,-80.0,-80.0,-80.0,-18.464209,-80.0,-80.0,-19.407808,-80.0,-80.0,-80.0,-80.0,-9.487151,-16.598639,-80.0,-17.781214,-26.05697,-80.0,-17.428015,-80.0,-14.676397,-80.0,-31.6031,-17.358664,-23.91746,3
-80.0,-2.5453243,-8.05086,-5.3112583,-6.968898,-7.9549637,-11.294865,-10.445845,-18.275543,-10.279549,-15.897091,-15.466166,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-14.9367695,-17.171837,-80.0,-80.0,-80.0,-20.483356,-80.0,-80.0,-80.0,-14.415314,-80.0,-80.0,-80.0,-80.0,-80.0,-20.483002,-80.0,-80.0,-19.936115,-19.030304,-80.0,-18.42091,-80.0,-16.275763,-80.0,-18.464,-80.0,-80.0,-80.0,-17.09239,-14.690282,-16.112576,-80.0,-80.0,-80.0,-80.0,3
-80.0,-3.626585,-80.0,-4.4686317,-80.0,-4.374592,-80.0,-7.5072994,-80.0,-5.524808,-80.0,-7.734586,-80.0,-8.494616,-80.0,-80.0,-80.0,-10.074183,-80.0,-23.176825,-17.407967,-11.92046,-80.0,-15.27865,-80.0,-13.46031,-14.514153,-14.97772,-27.799063,-80.0,-80.0,-80.0,-16.348896,-80.0,-16.199291,-80.0,-80.0,-80.0,-15.26969,-14.749384,-15.584625,-15.6882515,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-16.691526,-18.476746,-14.900364,-80.0,-80.0,-80.0,-20.535313,-80.0,-80.0,-20.481104,-80.0,-80.0,-80.0,-80.0,3
-5.9606056,-3.0435314,-80.0,-5.2562084,-8.900536,-8.4465,-10.587479,-12.398066,-15.339489,-8.991253,-13.446455,-11.540695,-80.0,-15.546195,-80.0,-80.0,-80.0,-19.413626,-80.0,-25.473473,-80.0,-80.0,-80.0,-80.0,-13.618737,-11.971736,-16.14248,-15.391413,-80.0,-80.0,-80.0,-11.747911,-13.476765,-22.091084,-80.0,-80.0,-80.0,-18.603996,-80.0,-20.0479,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-16.562653,-26.821964,-19.870146,-80.0,-17.310759,-11.443042,-13.27581,-80.0,-80.0,-14.637114,-22.904757,-14.735307,-24.747078,-26.374947,-17.666622,3
-80.0,-3.9568653,-80.0,-7.1482105,-80.0,-7.4238777,-80.0,-9.791309,-80.0,-11.879363,-80.0,-13.317394,-80.0,-80.0,-80.0,-80.0,-80.0,-14.674206,-80.0,-80.0,-80.0,-10.225231,-10.064265,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-16.1135,-11.34973,-23.336622,-80.0,-80.0,-80.0,-16.754578,-9.0316,-80.0,-80.0,-10.565871,-10.738821,-80.0,-80.0,-80.0,-16.870361,-13.954985,-13.4875555,-80.0,-80.0,-80.0,-17.059265,-16.58373,-80.0,-80.0,-80.0,-15.404165,-19.750122,-80.0,-13.581357,-13.00376,-80.0,-80.0,-30.894352,-80.0,3
-80.0,-1.7399845,-80.0,-9.324268,-19.583014,-10.10804,-9.60079,-13.593164,-13.602491,-21.889097,-80.0,-17.688446,-11.037647,-15.788803,-80.0,-16.087772,-11.678007,-22.244818,-80.0,-80.0,-80.0,-27.292528,-13.346575,-13.206159,-11.013471,-80.0,-80.0,-80.0,-80.0,-14.036999,-13.489819,-14.537449,-80.0,-80.0,-18.397678,-10.644045,-80.0,-80.0,-80.0,-80.0,-24.92066,-80.0,-80.0,-80.0,-16.085346,-19.55008,-19.170168,-10.9659195,-13.16759,-80.0,-80.0,-32.73885,-17.425602,-80.0,-80.0,-80.0,-80.0,-19.659336,-80.0,-14.608131,-17.439774,-80.0,-17.063097,-13.528544,3
-80.0,-1.1917515,-80.0,-13.853674,-9.499221,-11.413496,-80.0,-12.355426,-19.163204,-8.466103,-80.0,-16.72218,-12.251363,-13.274733,-80.0,-80.0,-80.0,-15.846178,-14.042557,-10.514048,-8.746464,-11.102676,-80.0,-80.0,-80.0,-80.0,-13.95041,-14.4745,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-15.741123,-11.770272,-13.783892,-80.0,-16.04942,-80.0,-80.0,-80.0,-26.233187,-17.725817,-80.0,-80.0,-21.074852,-23.306576,-80.0,-17.89069,-80.0,-80.0,-30.532066,-30.632074,-32.483093,-16.936989,-80.0,-80.0,-16.60972,3
